service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
228295,0,0,0,0,1,0,0,20231106,20240531
228302,0,0,0,0,0,1,0,20231101,20250122
228303,0,0,0,0,0,1,0,20231101,20250122
228304,0,0,0,0,0,1,0,20231101,20250122
228305,0,0,0,0,0,1,0,20231101,20250122
228306,0,0,0,0,0,1,0,20231101,20250122
228307,0,0,0,0,0,1,0,20231101,20250122
228308,0,0,0,0,0,1,0,20231101,20250122
228309,0,0,0,0,0,1,0,20231101,20250122
228310,0,0,0,0,0,1,0,20231101,20250122
228311,0,0,0,0,0,1,0,20231101,20250122
228312,0,0,0,0,0,1,0,20231101,20250122
228316,0,0,0,0,0,1,0,20231101,20250122
228317,0,0,0,0,0,1,0,20231101,20250122
228318,0,0,0,0,0,1,0,20231101,20250122
228319,0,0,0,0,0,1,0,20231101,20250122
228320,0,0,0,0,0,1,0,20231101,20250122
228321,0,0,0,0,0,1,0,20231101,20250122
228322,0,0,0,0,0,1,0,20231101,20250122
228323,0,0,0,0,0,1,0,20231101,20250122
228324,0,0,0,0,0,1,0,20231101,20250122
228325,0,0,0,0,0,1,0,20231101,20250122
228326,0,0,0,0,0,1,0,20231101,20250122
228327,0,0,0,0,0,1,0,20231101,20250122
228328,0,0,0,0,0,1,0,20231101,20250122
228329,0,0,0,0,0,1,0,20231101,20250122
228330,0,0,1,0,1,0,0,20231025,20300331
228332,1,1,1,1,1,0,0,20230901,20240612
228339,1,0,1,1,1,0,0,20231001,20240612
228350,1,1,1,1,1,0,0,20231106,20280630
228354,1,1,1,1,1,0,0,20231106,20280630
228365,1,1,1,1,1,0,0,20231106,20280630
228418,0,0,0,0,0,1,1,20231113,20240414
228419,1,0,1,0,1,0,0,20231113,20240414
228420,1,1,1,1,1,1,1,20231113,20240414
228421,1,1,1,1,1,1,1,20231113,20240414
228423,1,1,1,1,1,0,0,20231113,20240414
228430,1,1,1,1,1,1,1,20231113,20260331
228431,0,0,0,0,0,1,1,20231113,20240414
228432,0,1,0,1,0,1,1,20231113,20240414
228433,1,1,1,1,0,0,0,20231113,20240414
228434,0,0,0,0,1,0,0,20231113,20240414
228435,1,1,1,1,1,0,0,20231113,20240414
228437,0,0,0,0,0,0,1,20231113,20240430
228472,1,1,1,1,1,1,1,20231113,20300630
228473,1,1,1,1,1,1,1,20231113,20300630
228474,1,1,1,1,1,0,0,20231113,20300630
228475,0,0,0,0,0,1,1,20231113,20300630
228476,1,1,1,1,1,0,0,20231113,20300630
228477,1,1,1,1,1,1,1,20231113,20300630
228478,1,1,1,1,1,1,1,20231113,20300630
228480,0,0,0,0,0,1,1,20231113,20300630
228481,0,0,0,0,0,1,1,20231113,20300630
228484,1,1,1,1,1,0,0,20231106,20280630
228491,0,0,0,0,1,1,1,20240108,20240229
228492,1,1,1,1,1,1,1,20240301,20250107
228510,0,0,0,0,0,0,1,20231101,20250122
228511,0,0,0,0,0,0,1,20231101,20250122
228512,0,0,0,0,0,0,1,20231101,20250122
228513,0,0,0,0,0,0,1,20231101,20250122
228514,0,0,0,0,0,0,1,20231101,20250122
228515,0,0,0,0,0,0,1,20231101,20250122
228516,0,0,0,0,0,0,1,20231101,20250122
228517,0,0,0,0,0,1,0,20231101,20250122
228518,0,0,0,0,0,1,0,20231101,20250122
228519,0,0,0,0,0,1,0,20231101,20250122
228520,0,0,0,0,0,1,0,20231101,20250122
228521,0,0,0,0,0,1,0,20231101,20250122
228522,0,0,0,0,0,1,0,20231101,20250122
228523,0,0,0,0,0,1,0,20231101,20250122
228529,1,1,1,1,1,0,0,20231101,20240901
228530,0,0,0,0,0,1,1,20231101,20240901
228531,0,0,0,0,0,1,1,20231101,20240901
228532,1,1,1,1,1,0,0,20231101,20240901
228533,1,1,1,1,1,0,0,20231101,20240901
228534,1,1,1,1,1,1,1,20231101,20260210
228535,1,1,1,1,1,1,1,20231101,20260210
228537,1,1,1,1,1,1,1,20231101,20260210
228548,1,1,1,1,1,0,0,20231030,20250122
228549,1,1,1,1,1,0,0,20231030,20250122
228550,1,1,1,1,1,0,0,20231030,20250122
228551,1,1,1,1,1,0,0,20231030,20250122
228552,1,1,1,1,1,0,0,20231030,20250122
228553,1,1,1,1,1,0,0,20231030,20250122
228554,1,1,1,1,1,0,0,20231030,20250122
228555,1,1,1,1,1,0,0,20231030,20250122
228556,1,1,1,1,1,0,0,20231030,20250122
228557,1,1,1,1,1,0,0,20231030,20250122
228558,1,1,1,1,1,0,0,20231030,20250122
228559,1,1,1,1,1,0,0,20231030,20250122
228560,1,1,1,1,1,0,0,20231030,20250122
228561,1,1,1,1,1,0,0,20231030,20250122
228562,1,1,1,1,1,0,0,20231030,20250122
228563,1,1,1,1,1,0,0,20231030,20250122
228564,1,1,1,1,1,0,0,20231030,20250122
228565,1,1,1,1,1,0,0,20231030,20250122
228566,1,1,1,1,1,0,0,20231030,20250122
228567,1,1,1,1,1,0,0,20231030,20250122
228568,1,1,1,1,1,0,0,20231101,20240901
228569,0,0,0,0,0,1,1,20231101,20240901
228570,0,0,0,0,0,1,1,20231101,20240901
228571,1,1,1,1,1,0,0,20231101,20240901
228728,1,1,1,1,1,0,0,20231106,20250122
228729,1,1,1,1,1,0,0,20240101,20241231
228730,1,1,1,1,1,0,0,20231106,20250122
228731,1,1,1,1,1,0,0,20231106,20250122
228732,0,0,0,0,0,1,0,20231106,20240613
228733,1,1,1,1,1,0,0,20231106,20240613
228783,1,1,1,1,1,0,0,20231101,20250122
228788,1,1,1,1,1,0,0,20231106,20250122
228789,1,1,1,1,1,0,0,20231201,20240331
228792,1,1,1,1,1,0,0,20231113,20250122
228793,1,1,1,1,1,0,0,20231113,20250122
228794,1,1,1,1,1,0,0,20231113,20250122
228795,1,1,1,1,1,0,0,20231113,20250122
228796,1,1,1,1,1,1,0,20231201,20240331
228876,1,1,1,1,1,0,0,20231201,20241231
228972,0,0,0,0,0,1,1,20231001,20240612
228992,1,1,1,1,1,0,0,20240102,20270827
228998,1,1,1,1,1,0,0,20231201,20280930
228999,1,1,1,1,1,0,0,20231201,20280930
229000,0,0,0,0,0,1,1,20231201,20280930
229003,1,1,1,1,1,1,1,20231201,20280930
229004,1,1,1,1,1,1,0,20231201,20280930
229007,1,1,1,1,1,0,0,20231201,20280930
229009,1,1,1,1,1,0,0,20231201,20280930
229010,1,1,1,1,1,1,1,20231201,20280930
229024,1,1,1,1,1,1,1,20231201,20280930
229025,1,1,1,1,1,1,1,20231201,20280930
229026,1,1,1,1,1,1,1,20231201,20280930
229096,1,1,1,1,1,0,0,20231201,20250122
229097,1,1,1,1,1,0,0,20231201,20250122
229098,1,1,1,1,1,0,0,20231201,20250122
229099,1,1,1,1,1,0,0,20231201,20250122
229100,1,1,1,1,1,0,0,20231201,20250122
229270,1,1,1,1,1,0,0,20231120,20250122
229271,1,1,1,1,1,0,0,20231120,20250122
229272,1,1,1,1,1,0,0,20231120,20250122
229273,1,1,1,1,1,0,0,20231120,20250122
229274,1,1,1,1,1,0,0,20231120,20250122
229275,0,0,0,0,0,1,1,20231120,20250122
229276,0,0,0,0,0,1,1,20231120,20250122
229280,0,0,0,0,0,1,1,20231120,20250122
229281,0,0,0,0,0,1,1,20231120,20250122
229282,1,1,1,1,1,0,0,20231120,20250122
229283,1,1,1,1,1,0,0,20231120,20250122
229284,1,1,1,1,1,0,0,20231120,20250122
229285,1,1,1,1,1,0,0,20231120,20250122
229286,0,0,0,0,0,1,1,20231120,20250122
229292,1,1,1,1,1,1,1,20231116,20260430
229293,1,1,1,1,1,1,1,20231116,20271006
229294,1,1,1,1,1,1,1,20231116,20260911
229313,1,1,1,1,1,0,0,20231201,20250122
229314,1,1,1,1,1,0,0,20231201,20250122
229315,1,1,1,1,1,0,0,20231201,20250122
229316,1,1,1,1,1,0,0,20231201,20250122
229317,1,1,1,1,1,0,0,20231201,20250122
229318,1,1,1,1,1,0,0,20231201,20250122
229319,1,1,1,1,1,0,0,20231201,20250122
229320,1,1,1,1,1,0,0,20231201,20250122
229321,1,1,1,1,1,0,0,20231201,20250122
229322,1,1,1,1,1,0,0,20231201,20250122
229323,1,1,1,1,1,0,0,20231201,20250122
229324,1,1,1,1,1,0,0,20231201,20250122
229325,1,1,1,1,1,0,0,20231201,20250122
229326,1,1,1,1,1,0,0,20231201,20250122
229327,0,0,0,0,0,1,0,20231201,20250122
229328,0,0,0,0,0,1,0,20231201,20250122
229329,0,0,0,0,0,1,0,20231201,20250122
229330,0,0,0,0,0,1,0,20231201,20250122
229331,0,0,0,0,0,1,0,20231201,20250122
229332,0,0,0,0,0,1,0,20231201,20250122
229333,0,0,0,0,0,1,0,20231201,20250122
229334,0,0,0,0,0,1,0,20231201,20250122
229335,0,0,0,0,0,0,1,20231201,20250122
229336,0,0,0,0,0,0,1,20231201,20250122
229337,0,0,0,0,0,0,1,20231201,20250122
229338,0,0,0,0,0,0,1,20231201,20250122
229339,0,0,0,0,0,0,1,20231201,20250122
229340,0,0,0,0,0,0,1,20231201,20250122
229341,1,1,1,1,1,0,0,20231201,20250122
229342,1,1,1,1,1,0,0,20231201,20250122
229343,1,1,1,1,1,0,0,20231201,20250122
229344,1,1,1,1,1,0,0,20231201,20250122
229345,1,1,1,1,1,0,0,20231201,20250122
229346,1,1,1,1,1,0,0,20231201,20250122
229347,1,1,1,1,1,0,0,20231201,20250122
229351,1,1,1,1,1,0,0,20231120,20250122
229352,1,1,1,1,1,0,0,20231120,20250122
229353,1,1,1,1,1,0,0,20231120,20250122
229354,1,1,1,1,1,0,0,20231120,20250122
229355,0,0,0,0,0,1,1,20231120,20250122
229356,0,0,0,0,0,1,1,20231120,20250122
229357,0,0,0,0,0,1,1,20231120,20250122
229375,1,1,1,1,1,0,0,20231120,20250122
229376,1,1,1,1,1,0,0,20231120,20250122
229377,1,1,1,1,1,0,0,20231120,20250122
229381,1,1,1,1,1,0,0,20231107,20241231
229383,1,1,1,1,1,0,0,20231120,20250122
229384,1,1,1,1,1,0,0,20231120,20250122
229385,1,1,1,1,1,0,0,20231120,20250122
229386,1,1,1,1,1,0,0,20231120,20250122
229387,1,1,1,1,1,0,0,20231120,20250122
229388,0,0,0,1,1,1,1,20231116,20240531
229390,0,0,0,0,1,1,1,20231116,20240531
229391,0,0,0,0,1,1,1,20231116,20240531
229397,1,1,1,1,1,1,1,20231116,20251122
229398,1,1,1,1,1,1,1,20231116,20251122
229399,1,1,1,1,1,1,1,20231116,20251122
229400,1,1,1,1,1,1,1,20231116,20251122
229404,1,1,1,1,1,0,0,20231201,20241231
229406,1,1,1,1,1,1,1,20231116,20251122
229408,1,1,1,1,1,1,1,20231116,20251231
229411,1,1,1,1,1,1,1,20231116,20251231
229412,1,1,1,1,1,1,1,20231116,20251231
229419,1,1,1,1,1,1,1,20231116,20251231
229421,1,1,1,1,1,1,1,20231116,20251231
229424,1,1,1,1,1,1,1,20231116,20251231
229425,0,0,0,0,1,1,1,20231116,20240615
229428,0,0,0,0,1,0,1,20231116,20240615
229429,1,1,1,1,1,1,1,20231116,20260430
229430,1,1,1,1,1,1,1,20231116,20260430
229453,1,1,1,1,1,0,0,20231201,20241231
229465,1,1,1,1,1,0,0,20231201,20241231
229502,1,1,1,1,1,0,0,20231201,20241231
229514,1,1,1,1,1,0,0,20231201,20280930
229515,0,0,0,0,0,1,0,20231201,20250122
229516,0,0,0,0,0,1,0,20231201,20250122
229517,0,0,0,0,0,1,0,20231201,20250122
229518,0,0,0,0,0,1,0,20231201,20250122
229519,0,0,0,0,0,1,0,20231201,20250122
229520,0,0,0,0,0,1,0,20231201,20250122
229521,0,0,0,0,0,1,0,20231201,20250122
229522,0,0,0,0,0,1,0,20231201,20250122
229523,0,0,0,0,0,1,0,20231201,20250122
229526,1,1,1,1,1,0,0,20231201,20250122
229527,1,1,1,1,1,0,0,20231201,20250122
229528,1,1,1,1,1,0,0,20231201,20250122
229529,1,1,1,1,1,0,0,20231201,20250122
229530,1,1,1,1,1,0,0,20231201,20250122
229531,1,1,1,1,1,0,0,20231201,20250122
229532,1,1,1,1,1,0,0,20231201,20250122
229533,1,1,1,1,1,0,0,20231201,20250122
229534,1,1,1,1,1,0,0,20231201,20250122
229536,0,0,0,0,0,0,1,20231201,20250122
229537,0,0,0,0,0,0,1,20231201,20250122
229538,0,0,0,0,0,0,1,20231201,20250122
229539,0,0,0,0,0,1,1,20231201,20280930
229542,0,0,0,0,0,1,1,20231201,20280930
229568,0,0,0,0,0,1,0,20231113,20250122
229569,0,0,0,0,0,0,1,20231113,20250122
229571,0,0,0,0,0,1,1,20231113,20250122
229572,1,1,1,1,1,0,0,20231113,20250122
229573,1,1,1,1,1,0,0,20231113,20250122
229574,1,1,0,1,1,0,0,20231113,20250122
229575,0,0,1,0,0,0,0,20231113,20250122
229577,1,1,1,1,1,0,0,20231113,20250122
229578,1,1,1,1,1,0,0,20231113,20250122
229581,1,1,1,1,1,0,0,20240101,20280930
229582,1,1,1,1,1,0,0,20240101,20280930
229591,0,0,0,0,0,1,0,20231201,20250122
229592,0,0,0,0,0,1,0,20231201,20250122
229593,0,0,0,0,0,1,0,20231201,20250122
229594,1,1,1,1,1,0,0,20231201,20250122
229595,1,1,1,1,1,0,0,20231201,20250122
229596,1,1,1,1,1,0,0,20231201,20250122
229597,1,1,1,1,1,0,0,20231201,20250122
229598,1,1,1,1,1,0,0,20231201,20250122
229599,1,1,1,1,1,0,0,20231201,20250122
229600,1,1,1,1,1,0,0,20231201,20250122
229603,0,0,0,0,0,0,1,20231201,20250122
229604,0,0,0,0,0,0,1,20231201,20250122
229605,0,0,0,0,0,0,1,20231201,20250122
229606,0,0,0,0,0,0,1,20231201,20250122
229607,0,0,0,0,0,0,1,20231201,20250122
229608,0,0,0,0,0,0,1,20231201,20250122
229609,1,1,1,1,1,0,0,20231201,20250122
229610,1,1,1,1,1,0,0,20231201,20250122
229611,0,0,0,0,0,1,0,20231201,20250122
229612,0,0,0,0,0,0,1,20231201,20250122
229619,0,0,0,0,0,0,1,20231201,20250122
229620,0,0,0,0,0,0,1,20231201,20250122
229621,0,0,0,0,0,0,1,20231201,20250122
229622,0,0,0,0,0,0,1,20231201,20250122
229623,0,0,0,0,0,0,1,20231201,20250122
229624,0,0,0,0,0,0,1,20231201,20250122
229625,0,0,0,0,0,0,1,20231201,20250122
229626,0,0,0,0,0,0,1,20231201,20250122
229627,0,0,0,0,0,0,1,20231201,20250122
229636,0,0,0,0,0,1,0,20231201,20250122
229637,0,0,0,0,0,1,0,20231201,20250122
229638,0,0,0,0,0,1,0,20231201,20250122
229639,0,0,0,0,0,1,0,20231201,20250122
229640,0,0,0,0,0,1,0,20231201,20250122
229641,0,0,0,0,0,1,0,20231201,20250122
229642,0,0,0,0,0,1,0,20231201,20250122
229646,0,0,0,0,0,1,1,20231101,20240414
229647,1,1,1,1,1,0,0,20231101,20240414
229648,1,1,1,1,1,0,0,20231101,20240414
229649,1,1,1,1,1,0,0,20231101,20240414
229650,1,1,1,1,1,0,0,20231101,20240414
229652,1,1,1,1,1,0,0,20231101,20240414
229654,0,0,0,0,0,0,1,20231201,20250122
229655,0,0,0,0,0,0,1,20231201,20250122
229656,0,0,0,0,0,0,1,20231201,20250122
229657,0,0,0,0,0,0,1,20231201,20250122
229658,0,0,0,0,0,0,1,20231201,20250122
229659,0,0,0,0,0,0,1,20231201,20250122
229661,1,0,1,0,1,0,0,20231201,20241231
229662,1,1,1,1,1,0,0,20231015,20240414
229663,1,1,1,1,1,0,0,20231015,20240414
229664,1,1,1,1,1,0,0,20231015,20240414
229665,1,1,1,1,1,0,0,20231015,20240414
229666,1,1,1,1,1,0,0,20231015,20240414
229667,1,1,1,1,1,0,0,20231015,20240414
229668,1,1,1,1,1,0,0,20231015,20240414
229669,0,0,0,0,0,1,1,20231015,20240414
229670,0,0,0,0,0,1,1,20231015,20240414
229671,1,1,1,1,1,0,0,20231201,20250122
229672,1,1,1,1,1,0,0,20231201,20250122
229673,1,1,1,1,1,0,0,20231015,20240414
229686,1,1,1,1,1,0,0,20231201,20250122
229687,1,1,1,1,1,0,0,20231201,20250122
229717,1,1,1,1,1,0,0,20231101,20240414
229718,1,1,1,1,1,1,0,20231201,20280930
229745,1,1,1,1,1,0,0,20231201,20280930
229767,1,1,1,1,1,0,0,20231201,20250122
229768,1,1,1,1,1,0,0,20231201,20250122
229769,1,1,1,1,1,0,0,20231201,20250122
229770,1,1,1,1,1,0,0,20231201,20250122
229771,1,1,1,1,1,0,0,20231201,20250122
229785,0,0,0,0,0,1,0,20231201,20250122
229786,0,0,0,0,0,1,0,20231201,20250122
229787,0,0,0,0,0,1,0,20231201,20250122
229788,0,0,0,0,0,0,1,20231201,20250122
229789,0,0,0,0,0,0,1,20231201,20250122
229790,0,0,0,0,0,0,1,20231201,20250122
229793,1,1,1,1,1,1,1,20231201,20280930
229802,1,1,1,1,1,0,0,20231201,20240331
229805,1,1,1,1,1,0,0,20231201,20250122
229806,1,1,1,1,1,0,0,20231201,20250122
229807,1,1,1,1,1,0,0,20231201,20250122
229808,1,1,1,1,1,0,0,20231201,20250122
229809,1,1,1,1,1,0,0,20231201,20250122
229810,1,1,1,1,1,0,0,20231201,20250122
229811,1,1,1,1,1,0,0,20231201,20250122
229812,1,1,1,1,1,0,0,20231201,20250122
229813,1,1,1,1,1,0,0,20231201,20250122
229814,1,1,1,1,1,0,0,20231201,20250122
229815,1,1,1,1,1,0,0,20231201,20250122
229816,1,1,1,1,1,0,0,20231201,20250122
229817,1,1,1,1,1,0,0,20231201,20250122
229818,0,0,0,0,0,1,0,20231201,20250122
229819,0,0,0,0,0,1,0,20231201,20250122
229820,0,0,0,0,0,1,0,20231201,20250122
229821,0,0,0,0,0,1,0,20231201,20250122
229831,0,0,0,0,0,0,1,20231201,20250122
229832,0,0,0,0,0,0,1,20231201,20250122
229833,0,0,0,0,0,0,1,20231201,20250122
229834,0,0,0,0,0,0,1,20231201,20250122
229844,1,1,1,1,1,0,0,20231201,20250122
229845,1,1,1,1,1,0,0,20231201,20250122
229846,1,1,1,1,1,0,0,20231201,20250122
229847,1,1,1,1,1,0,0,20231201,20250122
229848,1,1,1,1,1,0,0,20231201,20250122
229872,0,0,0,0,1,1,1,20231116,20240615
229953,1,1,1,1,1,0,0,20231211,20250122
229954,0,1,0,0,0,1,0,20231211,20250122
229976,0,0,0,0,0,1,0,20231201,20300331
229990,1,1,1,1,1,1,1,20231201,20240331
229992,1,1,1,1,1,0,0,20231201,20250122
229993,1,1,1,1,1,0,0,20231201,20250122
229994,1,1,1,1,1,0,0,20231201,20250122
229995,1,1,1,1,1,0,0,20231201,20250122
229996,1,1,1,1,1,0,0,20231201,20250122
229997,1,1,1,1,1,0,0,20231201,20250122
230026,1,1,1,1,1,1,1,20231201,20280930
230027,1,1,1,1,1,1,0,20231201,20280930
230028,1,1,1,1,1,1,1,20231201,20280930
230029,1,1,1,1,1,1,0,20231201,20280930
230033,1,1,1,1,1,1,1,20231201,20280930
230037,0,1,1,1,1,0,0,20240101,20280930
230039,0,0,0,0,1,0,0,20240101,20280930
230075,1,1,1,1,1,0,0,20240201,20240414
230076,1,1,1,1,1,0,0,20240201,20240414
230077,1,1,1,1,1,0,0,20240201,20240414
230078,1,1,1,1,1,0,0,20240201,20240414
230079,0,0,0,0,0,1,1,20240201,20240414
230080,1,1,1,1,1,0,0,20240201,20240414
230106,1,1,1,1,1,0,0,20231204,20250122
230126,1,1,1,1,1,0,0,20231204,20250122
230127,1,1,1,1,0,0,1,20240101,20280930
230145,0,0,0,0,1,1,0,20240101,20280930
230147,0,0,0,0,1,1,0,20240101,20280930
230163,0,0,0,0,0,1,1,20240101,20280930
230172,1,1,1,1,1,0,0,20231120,20250122
230173,1,1,1,1,1,0,0,20231120,20250122
230185,0,0,0,0,0,1,1,20231120,20250122
230237,1,1,1,1,1,0,0,20231204,20250122
230271,0,0,0,0,1,0,0,20231201,20280408
230276,1,1,1,1,0,1,1,20231201,20280408
230279,1,1,1,1,1,0,0,20231201,20250122
230280,1,1,1,1,1,0,0,20231201,20250122
230281,1,1,1,1,1,0,0,20231201,20250122
230282,1,1,1,1,1,0,0,20231201,20250122
230283,1,1,1,1,1,0,0,20231201,20250122
230295,1,1,1,1,1,1,1,20231201,20291231
230302,1,1,1,1,1,0,0,20240226,20240303
230331,1,0,0,1,0,0,0,20240101,20280930
230332,0,1,1,0,1,0,1,20240101,20280930
230333,0,1,1,0,1,1,1,20240101,20240131
230334,0,0,0,0,0,1,1,20240101,20240131
230335,1,1,1,1,1,1,0,20240101,20280930
230336,1,1,1,1,1,0,0,20231201,20300331
230337,1,1,1,1,1,0,0,20231201,20300331
230338,1,1,1,1,1,0,0,20231201,20300331
230339,0,1,1,0,0,0,0,20231201,20240612
230340,1,0,0,1,1,0,0,20231201,20240612
230341,0,1,1,0,0,0,0,20231201,20240612
230342,1,0,0,1,1,0,0,20231201,20240612
230343,0,0,1,0,0,0,0,20231201,20300331
230344,1,0,0,1,1,0,0,20231201,20300331
230345,0,1,0,0,0,0,0,20231201,20300331
230346,0,0,1,0,0,0,0,20231201,20300331
230347,1,0,0,1,1,0,0,20231201,20300331
230348,0,1,0,0,0,0,0,20231201,20300331
230350,1,1,1,1,1,0,0,20240101,20280930
230352,1,1,1,1,1,1,1,20240101,20280930
230353,1,1,1,1,1,1,1,20240101,20280930
230354,1,1,1,1,1,0,0,20240101,20280930
230355,1,1,1,1,1,0,0,20240101,20280930
230377,1,1,1,1,1,0,0,20231201,20241231
230378,0,0,1,0,0,0,0,20231201,20241231
230382,0,0,1,0,0,0,0,20231201,20241231
230384,1,1,0,1,1,0,0,20231201,20241231
230395,1,1,1,1,1,0,0,20231201,20241231
230396,0,0,1,0,0,0,0,20231201,20241231
230397,1,1,1,1,1,0,0,20231204,20250122
230398,1,1,1,1,1,0,0,20231204,20250122
230403,0,0,0,0,0,1,1,20231204,20250122
230404,0,0,0,0,0,1,1,20231204,20250122
230405,1,1,1,1,1,0,0,20231201,20241231
230406,1,1,1,1,1,0,0,20231201,20241231
230416,1,1,1,1,1,0,0,20231204,20250122
230417,1,1,1,1,1,0,0,20231204,20250122
230424,1,0,1,1,0,1,0,20231204,20250122
230431,0,1,0,0,1,0,1,20231204,20250122
230439,1,1,1,1,1,1,1,20231204,20250122
230446,0,0,0,0,0,1,1,20231204,20250122
230452,1,1,1,1,1,0,0,20231204,20250122
230454,0,0,0,0,0,1,1,20231204,20250122
230456,1,1,1,1,1,1,1,20231204,20250122
230471,1,1,1,1,1,0,0,20231128,20241231
230477,1,1,1,1,1,0,0,20231128,20241231
230545,0,0,0,0,1,0,1,20231215,20271130
230566,1,1,1,1,1,0,0,20231220,20250122
230568,1,1,1,1,1,1,1,20240101,20240331
230575,1,1,1,1,1,0,0,20240101,20280930
230633,0,0,0,0,0,0,1,20231227,20260531
230634,0,0,0,0,0,0,1,20231227,20260531
230642,1,1,1,1,1,0,0,20231204,20250122
230651,1,1,1,1,1,0,0,20240201,20250122
230713,1,1,1,1,1,0,0,20231211,20300331
230714,1,1,1,1,1,0,0,20231211,20300331
230757,1,1,1,1,1,0,0,20240101,20300630
230758,1,1,1,1,1,1,0,20240101,20240331
230760,1,1,1,1,1,0,0,20240108,20250122
230761,1,1,1,1,1,0,0,20231206,20250122
230762,1,1,1,1,1,0,0,20231206,20250122
230773,1,1,1,1,1,0,0,20240108,20250122
230774,1,1,1,1,1,0,0,20240108,20250122
230775,1,1,1,1,1,0,0,20240108,20250122
230776,1,1,1,1,1,0,0,20240108,20250122
230777,1,1,1,1,1,0,0,20240108,20250122
230790,1,1,1,1,1,0,0,20240108,20250122
230791,1,1,1,1,1,0,0,20240108,20250122
230792,1,1,1,1,1,0,0,20240108,20250122
230793,1,1,1,1,1,0,0,20240108,20250122
230796,1,1,1,1,1,0,0,20240108,20250122
230797,1,1,1,1,1,0,0,20240108,20250122
230798,1,1,1,1,1,0,0,20240108,20250122
230807,0,0,0,0,1,0,0,20231227,20260531
230810,0,0,0,0,0,0,1,20231227,20260531
230816,0,0,0,0,0,0,1,20231227,20260531
230817,0,0,0,0,1,0,0,20231227,20260531
230819,1,1,1,1,1,0,0,20231211,20250122
230820,1,1,1,1,1,0,0,20231211,20250122
230821,1,1,1,1,1,0,0,20231211,20250122
230822,1,1,1,1,1,0,0,20231211,20250122
230823,1,1,1,1,1,0,0,20231211,20250122
230824,1,1,1,1,1,0,0,20231211,20250122
230825,0,0,0,0,0,1,1,20231211,20250122
230826,0,0,0,0,0,1,1,20231211,20250122
230827,0,0,0,0,0,1,1,20231211,20250122
230828,1,1,1,1,1,1,1,20240101,20300630
230829,1,1,1,1,1,1,1,20240101,20300630
230830,1,1,1,1,1,1,1,20240101,20300630
230831,1,1,1,1,1,1,0,20240101,20300630
230832,1,1,1,1,1,1,1,20240101,20300630
230833,1,1,1,1,1,0,0,20240101,20300630
230834,1,1,1,1,1,1,1,20240101,20300630
230835,1,1,1,1,1,1,1,20240101,20300630
230836,1,1,1,1,1,1,1,20240101,20300630
230837,0,0,0,0,0,1,1,20240101,20300630
230838,1,1,1,1,1,1,1,20240101,20300630
230839,0,0,0,0,0,1,1,20240101,20300630
230840,0,0,0,0,0,1,1,20240101,20300630
230841,0,0,0,0,0,1,1,20240101,20300630
230843,0,0,0,0,0,1,1,20240101,20300630
230844,1,1,1,1,1,0,0,20240101,20300630
230846,1,1,1,1,1,1,1,20240101,20300630
230847,1,1,1,1,1,1,1,20240101,20300630
230848,1,1,1,1,1,1,1,20240101,20300630
230849,1,1,1,1,1,0,0,20240101,20300630
230850,1,1,1,1,1,0,0,20240101,20300630
230851,1,1,1,1,1,0,0,20240101,20300630
230858,1,1,1,1,0,0,0,20240108,20250122
230859,0,0,0,0,1,0,0,20240108,20250122
230860,0,0,0,0,0,1,0,20240101,20250122
230861,0,0,0,0,0,1,0,20240101,20250122
230862,0,0,0,0,0,0,1,20240101,20250122
230863,0,0,0,0,0,0,1,20240101,20250122
230864,0,0,0,0,0,1,0,20240101,20250122
230865,0,0,0,0,0,1,0,20240101,20250122
230866,0,0,0,0,0,0,1,20240101,20250122
230867,0,0,0,0,0,0,1,20240101,20250122
230868,1,1,1,1,1,0,0,20240101,20240131
230870,1,1,1,1,1,0,0,20240101,20300630
230885,0,0,0,0,0,1,0,20240101,20250122
230886,0,0,0,0,0,1,0,20240101,20250122
230887,0,0,0,0,0,1,0,20240101,20250122
230888,0,0,0,0,0,0,1,20240101,20250122
230889,0,0,0,0,0,0,1,20240101,20250122
230890,0,0,0,0,0,0,1,20240101,20250122
230921,0,0,0,0,0,0,1,20240101,20250122
230922,0,0,0,0,0,0,1,20240101,20250122
230923,0,0,0,0,0,0,1,20240101,20250122
230924,0,0,0,0,0,1,0,20240101,20250122
230925,0,0,0,0,0,1,0,20240101,20250122
230926,0,0,0,0,0,1,0,20240101,20250122
230957,0,0,0,0,0,0,1,20240101,20250122
230958,0,0,0,0,0,0,1,20240101,20250122
230959,0,0,0,0,0,0,1,20240101,20250122
230960,0,0,0,0,0,1,0,20240101,20250122
230961,0,0,0,0,0,1,0,20240101,20250122
230962,0,0,0,0,0,1,0,20240101,20250122
230970,1,1,1,1,1,0,0,20231218,20300331
230985,1,1,1,1,1,1,1,20231116,20251122
230987,1,1,1,1,1,1,1,20240101,20280930
230988,1,1,1,1,1,0,0,20231218,20300331
230989,1,1,1,1,1,0,0,20231218,20300331
230992,1,1,1,1,1,1,1,20230601,20260131
230993,1,1,1,1,1,1,1,20240101,20280930
230994,1,1,1,1,1,1,1,20240101,20280930
230999,1,1,1,1,1,1,1,20230601,20280531
231000,1,1,1,1,1,1,1,20240101,20280930
231001,1,1,1,1,1,1,1,20240101,20280930
231002,1,1,1,1,1,1,1,20240101,20280930
